Probe	GSM4037515	GSM4037533	GSM4037516	GSM4037534	GSM4037517	GSM4037535	GSM4037518	GSM4037536	GSM4037519	GSM4037537	GSM4037520	GSM4037538
ENSMUSG00000097797	-3.81898294086435	-2.80072242590874	-3.83956047467293	-1.74633313060074	-1.40162607505297	-1.82154999931982	-2.56131001557789	-2.19648949094247	-1.42856433031596	-2.70645344986053	0.249919449316217	-1.50979389624159
ENSMUSG00000061024	4.4002027272108	4.53426424753514	3.77836343550044	4.01268035128941	4.40929183025202	3.93940647118314	3.68739928848545	4.04672038873059	5.37375610982719	4.44822434425886	3.86649368828964	4.32106954160099
ENSMUSG00000025911	6.50025294604179	6.43307947385869	6.46484642243565	6.43326554891155	6.4585259212148	6.69734461012435	6.21313288389069	6.06454996894577	6.13231801308492	5.89290989776803	6.26960340629326	6.38767629115639
ENSMUSG00000079671	0.701947682669621	0.473896784037105	-0.918989134057332	0.591056859049045	1.47595143255787	0.711168596829823	2.20724690130544	0.918136223015709	0.262475123887212	-0.619495244698781	-0.558811381403625	0.493091125482554
ENSMUSG00000025912	0.039849677609685	-0.34458277838661	-1.70979029319056	-0.983429685391716	0.884144424529244	-0.219179491138911	0.167382567587959	-0.0571352614500581	0.801844909354672	-0.508460980341791	-1.51190219550482	0.148895025368524
ENSMUSG00000045210	5.96367831361404	5.78562310019558	5.51187869331269	5.69684252409992	5.72583886307706	5.6118173387051	5.52918491581874	5.56418991371846	5.76300885589363	5.84314174064548	5.94468561546683	5.96177671472162
ENSMUSG00000097893	-0.0821957265195446	-0.139523608743145	-0.222511659924265	0.175470562014157	-0.290581774684137	0.176302407600817	0.0173109845513389	-0.519018358140038	-0.0399135967833989	0.195620964295656	0.329366415850846	-0.197500277509152
ENSMUSG00000025915	3.98334095360835	3.78530058988299	3.54774401404829	3.97120582605213	4.15379521336924	3.74892954687808	3.33653061349311	3.93590672810221	3.63799945371337	3.65124749680309	4.12560895346126	3.82950665875986
ENSMUSG00000098234	1.68760871215408	2.06409437983274	2.07839377383569	2.14201228920272	2.79392272520929	2.31835785599862	2.41594569122761	2.14263141228681	1.82163860501599	1.78838848694161	1.66600795669401	1.95776593122092
ENSMUSG00000099032	-1.61103537706298	0.22195235704228	-1.43223611877345	-2.12429829652288	1.50114631971886	-1.07409531870573	-1.05487728093765	-0.814597715640595	-2.99313534399901	-1.15754475289446	0.0201101641049637	0.0946067706297208
ENSMUSG00000025917	5.59855080435931	5.44461321395865	5.4590670963441	5.4267721167601	5.67948326524236	5.51140650297131	5.5716331146347	5.50206896725707	5.32074434183407	5.43373944974594	5.27417614247669	5.58013203352665
ENSMUSG00000056763	4.40855075551262	4.49628721563941	4.88636244413429	4.68953941505841	4.76622936168995	4.40255290827369	4.59143087704627	4.45505977228915	4.69820867180266	4.15094374957118	3.77814444510436	4.71521880706229
ENSMUSG00000067851	7.2169232340122	7.1247326989851	7.0764127254456	7.13590724663791	7.18317822169008	7.0484314059653	6.8583247818329	7.06429111466404	6.98872128829314	7.10598738667867	7.11166819765449	7.02962078764864
ENSMUSG00000048960	4.87607451230823	5.10548606249335	5.2869288128799	5.0304477652045	4.75678467484472	4.75258773510164	4.85414429705064	4.75784885221934	4.43101982185326	4.9894705023658	5.37749602892441	5.06859165841705
ENSMUSG00000016918	0.504625574463719	0.0187814924957805	-0.221387309180482	0.417158039306163	-0.25166305127464	0.0218101294130034	0.654359641912036	-0.104066404240388	0.88754882400599	0.620802921966755	-0.361625754266165	-0.0958087207066153
ENSMUSG00000005886	6.36582626188044	6.16095632444037	6.04113331855753	6.37360955937522	6.37269162400698	6.24718005295106	6.10856911655857	5.99464281759793	6.1606927499205	6.24141080491962	6.29121208493661	6.32334651344529
ENSMUSG00000103085	-3.28762147940243	-2.63605128453175	-1.12823529762058	-1.59569540620161	-2.29103288968211	-1.51533414820614	-3.46552551641076	-2.57719292491794	-1.49270923012962	-3.44640146342809	-2.99134131253709	-3.30315255042127
ENSMUSG00000025935	7.04440385797237	6.67119708693717	7.03067356793769	7.22775819233603	7.22047620577448	7.10308697110162	7.41324510224654	7.45089041125765	7.24904948208198	7.56958269514127	7.03091806908849	7.03014527779759
ENSMUSG00000025937	8.29646422296666	8.2873900916074	8.27388507382752	8.0103600642524	8.20178759696872	8.08451876460263	8.15100057258486	8.24238463144334	8.12345932439472	8.46025962711178	8.31924410084276	8.38828748067403
ENSMUSG00000102982	3.24501455637869	1.48375381148829	3.30238524338433	1.76053354031749	2.01201877894377	1.80958613959406	2.2683173632705	2.01980425067485	0.0849946006698366	1.93206226078441	0.379882429807487	2.46061742970099
ENSMUSG00000067813	4.28159015769472	4.0547414790559	3.81808213203202	3.94993054843263	4.37604614889014	4.05784123766585	4.1752863971403	4.25542531833605	4.12416830359972	4.54732185862847	4.2725387354091	4.30641019859724
ENSMUSG00000025925	2.99746274833525	3.14529136874976	3.03177740310291	3.0429116564117	3.127183600814	3.0117881400098	3.02060446583774	2.54103206296916	2.89447918161584	2.62802005511554	2.74875192581859	3.25585127360177
ENSMUSG00000043716	7.80810967588306	7.99451207719308	7.76546066959542	7.66705413290533	8.0108591300827	7.81114006142942	7.85943381910409	7.87590066493175	8.00734065575007	7.85204010383018	7.66572713235314	7.87223446045602
ENSMUSG00000025921	4.71975287377432	4.77356577974685	4.54385662921212	4.62147281643891	4.79690702799871	4.69922768275053	4.65974290679416	4.82400649301048	4.90268554698441	4.86074994509116	4.78826796570091	4.68584132941069
ENSMUSG00000025920	2.69428395526597	2.48654597652944	2.4618901732007	2.4939385257864	2.14018718594966	2.59537986366035	2.43977157947423	1.99736762903623	2.15173395125624	2.15532823817656	2.25745165047845	2.30615423431854
ENSMUSG00000025939	4.26175432187719	3.96818979948273	4.09345881893974	4.0315201863106	4.2345605370391	4.09257137456319	4.19729082503319	4.07871274740895	4.31295275171527	4.13096656056166	3.52045555342386	4.18132568141465
ENSMUSG00000079658	4.5292885678259	4.64282532940004	4.70870047630083	4.61167652019807	4.74529570637548	4.64176272906956	4.77168083280533	4.73449168520851	4.84903277538548	4.67161857440244	4.4415786080364	4.67858614319665
ENSMUSG00000025940	5.0050030070868	5.07078846151197	4.89415923729332	5.07010801281077	5.10886366902974	4.94222984935551	5.17555773250584	5.2109898029808	5.12520059764527	5.02551498723516	5.03931088561524	5.01049660935985
ENSMUSG00000025779	-0.172958848096093	0.409672470654425	-0.124963616511887	0.494822801234807	0.179433116216851	0.430783709010978	0.0387696946854557	-0.24807209501938	0.712937176445706	-0.350897547891266	-0.176421104876146	-0.574159643157496
ENSMUSG00000042686	2.12722925598178	1.91247132939976	1.54636989216591	1.77115658413229	1.34085580459495	0.968031891614996	0.0238440475353111	1.21983761501515	1.97062311466161	1.12168773106021	0.541601026343705	0.681529399063059
ENSMUSG00000043760	3.80968067002079	3.75660509877656	3.41678235482654	3.58473743305557	3.26979115168059	3.49350368671685	3.33325007777332	3.00043408185778	2.7701508568027	3.28610608524395	4.26715529400067	3.83281927838861
ENSMUSG00000041859	2.70641891274269	2.02757344686716	2.99379275762556	2.20278731764772	2.68046268380052	2.6487881895335	1.83554228914331	2.52472247249444	1.99229036753016	2.61689100988192	1.96944390001243	2.41341246475109
ENSMUSG00000025931	0.271420305647396	-0.276430681625125	0.617082044752143	-0.524784895739343	-1.53623495351723	-0.590651265539156	1.27010205903785	0.0140170869482508	0.49235268952203	0.619319612167588	-1.14039259764606	0.243686229968512
ENSMUSG00000041779	3.97314322699949	4.1072370187331	4.08652419858525	4.28402652844934	4.18603070851547	4.20555808404739	3.55786698851543	3.91384232062474	4.19334720829467	3.61398115529738	4.17662623711254	3.98898170147553
ENSMUSG00000025933	2.50075178110923	2.43846025350572	2.3200168568664	2.07462041382759	1.68429736233454	2.03950823865746	2.35408885351146	1.94930084972883	2.30151116714024	2.25955760132891	2.38800015751646	2.66515876729804
ENSMUSG00000025934	11.0501606495174	10.9128367409008	10.7351618739731	10.5928056448173	10.6835691859423	10.7686379419071	10.8046265525439	10.6883206716192	10.8480564145163	10.866501360886	10.706888568033	10.9770578384057
ENSMUSG00000099343	1.61151378432731	2.17608030977295	1.5837631142215	1.87988342923162	0.904842134149829	1.64687842598185	2.32994432945499	1.36461017494606	2.05112009083394	1.55648413714568	2.51025987977825	2.09711621917108
ENSMUSG00000025936	4.2771300196759	4.76167409088954	4.29213501340444	4.02110480331533	4.7859519906107	4.00255396151516	4.01044988099699	4.58479998725892	4.90249818164209	4.84892282309186	4.33115165603516	4.60847186294658
ENSMUSG00000097970	-0.975370634716038	0.150280411578266	1.862006454465	0.153257332269573	0.616498413531134	-0.597341512316785	-0.296149238414306	0.177533599889635	0.804973830561494	-0.255125946573877	-1.22696938195452	0.908060791321621
ENSMUSG00000026158	4.24712028585309	4.06069110948762	4.1201630876474	4.31015996941725	4.23294545291946	4.14263596044404	4.20917205701482	4.11216069100386	4.72633777736107	4.34675975492955	4.02429076012789	4.41503295003678
ENSMUSG00000026155	3.87334137188773	3.43930998409614	3.59363105785127	3.46669791040803	3.50868285174597	3.45634495178461	3.36483665133071	3.64904034950917	3.86710936763035	3.73396824963749	3.30552650408283	3.75088301089633
ENSMUSG00000026154	2.82115120384478	2.68222280260491	2.42657358207151	2.8453855222617	2.85448803004257	2.73823667282561	2.89508611257882	2.70380861893022	2.93019995449086	2.58465457252492	2.33855547950149	2.56091960024916
ENSMUSG00000026153	5.59924622222407	5.60988094374884	5.49694471906201	5.67247557071167	5.7805540324952	5.4609082360468	5.44363831603929	5.48716690736214	5.32918572783054	5.39954819653697	5.517084853293	5.59018807447324
ENSMUSG00000100131	1.21668985320885	1.32338822859847	0.617073732076882	1.49413846507321	1.7081283803322	1.28007826841488	2.03371415789881	1.73606866401587	2.09025141888602	1.64093260342614	1.63724049536135	1.62411740434446
ENSMUSG00000067736	-1.01794901063344	-0.399504971664481	-0.927348638923996	-0.780679667340579	-0.191612363392401	-0.726125608136838	-0.0554981640290524	0.150820122746844	0.0454480303772508	-0.175665167820331	-0.496430777688542	-0.715694710223505
ENSMUSG00000101939	-0.696653544076729	-0.909806792483579	-2.03144178245024	-1.07008505081	-1.03866797802227	-1.83794138391357	-0.447609874958553	0.449918119558444	-0.86976768792183	0.103528325378817	-0.213765047029714	-1.51928841230935
ENSMUSG00000101111	2.18316224639174	2.19653100614315	1.68929551400909	2.11710472479755	2.07560879986852	2.01375928091422	2.62561324932218	2.49575541231149	2.51004283633418	2.50339352122523	2.53249938491275	2.22497646763329
ENSMUSG00000100862	2.52206641318701	2.93617167355883	2.24342339638104	2.64302942410425	2.93166398044137	2.66639612980624	3.09103479698515	2.88224057049972	2.8517530902141	3.05309481950135	3.17174933816548	2.67542639663106
ENSMUSG00000102070	2.14276562850408	2.18286071015117	1.59950344522103	1.93757653169772	2.20890171701868	2.03760082994948	2.40585773167238	2.41161233798814	2.52377325385727	2.2229888234598	2.33509257515575	2.32299275161349
ENSMUSG00000101249	3.03083373393393	2.82244408663552	2.54649018618873	2.86726156087225	2.73302535292127	2.96533786544937	3.25571097797129	3.20072252995716	2.9655609184845	2.8399257184402	3.14721951426515	2.91240704569862
ENSMUSG00000073725	6.33944045582952	6.14325062978442	6.20742978130681	6.24155518500395	6.37457854097036	6.20591050320944	5.94013342643788	6.16188647453417	6.22900630839762	6.13766462134327	6.20257189713081	6.40939982601444
ENSMUSG00000101514	2.89794275103692	2.67938522367821	2.97362585293555	2.82922495235868	2.81920494366266	3.19957541617371	2.81334182776637	2.40468010556134	2.34256130220441	2.37449041515895	3.11084100807616	3.37615705075723
ENSMUSG00000048874	6.32578121854794	6.4383991194404	6.20302517374366	6.2016238412501	6.41004610857577	6.24707140076536	5.93722834791163	6.04475131569008	6.56315838909538	6.3304893284994	6.26750023244813	6.42853096171888
ENSMUSG00000026064	-0.272052444168082	0.17532670100186	-0.0577562244976335	-0.139280523415276	0.164394227899862	0.443150447881193	-1.10714321758817	1.05589186223447	0.368546322972227	0.442126074281123	1.67382283813305	-0.426713335085576
ENSMUSG00000026134	1.81949086256319	1.21079333817379	1.52023463615887	1.49533312943417	0.738057665358409	0.895562735223203	0.960872553814233	1.33430860556402	0.748408216621054	1.40399038473815	1.53062544162806	1.22646600988499
ENSMUSG00000004768	3.09317901286543	3.17887997446522	3.29058058899717	3.2056544834139	1.95354067986285	2.95324301864733	3.27149064394662	2.95428195894397	3.04554966703746	2.98149300818031	3.40821344397468	2.7404946734576
ENSMUSG00000042215	1.76054312647639	0.691666807113457	1.50284856747209	0.50465773738978	1.09045210126516	-0.196273369977053	0.61851582538841	0.959918109269038	1.15353078765281	0.580708527297136	-2.67366178744717	0.565562995711133
ENSMUSG00000042197	4.00824449230485	4.18819543545876	4.12792157187276	4.01654510145009	4.31967336962058	3.99235165897457	3.75275063443601	3.99401221041981	4.13791232616699	3.85349382695454	4.00316129708464	4.30877200840184
ENSMUSG00000026131	7.20293864207746	7.30896027852042	7.00038721812774	7.32292593650151	7.31316351348252	7.30314695539557	7.16290273707735	7.31487674083437	7.66599491490746	7.25602782096546	7.27081264569898	7.06872747745183
ENSMUSG00000042111	2.526855166863	2.88257566092283	2.99751456502637	2.9444197622649	3.04674140292972	3.00062810523685	3.09213774216317	3.21472907918909	3.00775913184619	2.70675688179423	2.7611953355509	2.67177498095663
ENSMUSG00000026127	4.69580567301126	4.50696312460591	4.62837944737345	4.72290028079186	4.88215796401805	4.44810875675451	4.75082232272125	5.10331966241787	4.85547428109993	4.97269396391192	4.67106205035054	4.83430091726818
ENSMUSG00000026126	-1.22209911271359	-0.555104908104632	-2.6419900146808	-0.68354089737977	-0.318793157021094	0.32802206180229	-0.0786603747131983	-0.816978667153997	-0.500900247253745	-1.40233813613843	1.45361749184591	-0.480556556480368
ENSMUSG00000037503	6.49580660026996	6.26518072101414	6.1711053075283	6.2567903778844	6.40097513685275	6.2725946496531	6.2353244162371	6.12935771193788	6.09854675261404	6.2352858201511	6.22082268222851	6.44382370619244
ENSMUSG00000104358	-1.76983889801211	-0.817221545897671	0.0894712349001527	-1.53678255994638	-1.75337377796246	-0.966653287083154	-1.00813195168374	-0.802449008226325	0.13507266467343	-1.7905871846407	-2.2613256975139	-1.06845938942678
ENSMUSG00000026123	5.06543150643828	4.60424367529703	4.58460839230957	4.81651506623889	4.5944530428487	4.62524082780024	4.55121796450581	4.93850559747706	4.74038134938432	4.94279409086503	5.00398759950063	4.73315928801287
ENSMUSG00000045216	6.85759849949309	6.61193332989381	6.62943131070761	6.59516873073312	6.77150307745176	6.56354454472606	6.47097396207582	6.76832493965132	6.75227864636492	6.74244221505974	6.3962284227483	6.63618118585041
ENSMUSG00000102202	0.870013542886713	0.500655903123254	-1.64840449146859	0.338987467301444	-0.566270037194978	0.444196744959939	1.58064186983048	0.248976198304036	0.899425238338828	0.2152639846669	1.27947645881214	0.23812917419417
ENSMUSG00000037470	7.00057829176633	6.67397750028453	7.06281296237314	7.18170164409092	7.06919825260641	7.01757916166778	7.41937690262694	7.37480727959828	7.34750423127788	7.72838072380376	7.17681143122588	7.15844822306678
ENSMUSG00000047180	3.16854068398904	3.31750046521677	3.16396727094488	3.53592113604584	3.07024469765906	3.75441381155169	3.71136654488317	3.21374713399862	3.34374382345076	3.53111196651295	4.11568625536108	3.17033454709868
ENSMUSG00000037447	1.3059604358892	0.920836606409734	-0.0709561032860719	1.04537029694429	0.703736870644899	1.23837957602262	0.244303260182677	1.28504585904851	2.3474813888196	0.618385520537144	1.8554946134276	1.03050311669222
ENSMUSG00000010453	5.8928023144047	6.13408719491062	6.02099406189787	5.93679010242372	6.20715578688517	6.08198562347226	5.7945182182851	5.61690668799894	6.04823976087983	5.72888547225884	5.49069604388557	5.84307635695688
ENSMUSG00000037432	2.24183596263852	2.63829033949822	1.78784564628665	2.27827787300437	2.11690988862654	1.92118427812026	2.07377912675615	2.01302468356186	3.24503148228168	2.68859797546713	2.52218227824697	2.31556218821796
ENSMUSG00000001143	4.37167683540448	4.32269338612938	4.23037205022112	4.27127187258825	4.49181055310074	4.02242042189075	4.40423247281329	4.40699537412194	4.80345212803511	4.78512822589476	4.16033921881471	4.60888641813087
ENSMUSG00000037408	2.49239549677626	2.5145047322226	1.98194379996508	2.4961168038577	2.83918816484698	2.57714465182689	3.01558682665255	3.27006351578467	3.33845936853748	2.97025417534298	2.85039666435646	2.66267080723324
ENSMUSG00000001138	4.18579578268918	4.11979464295402	4.36475322128508	4.22999455614135	4.19965922123748	4.16259914722804	4.03673598666893	4.1411605408658	4.28591556500961	4.15934506382718	4.21089952200052	4.45282445717488
ENSMUSG00000079610	1.77690140953665	1.54850501984044	1.24805103187637	1.51183044262128	1.37236324281601	1.24742058503025	1.32779842671543	1.83100168554876	0.0332898476608559	1.21047195242943	2.07245591306695	1.00467029550835
ENSMUSG00000026121	2.11376994913807	2.37128673407899	3.02473345070833	2.48664420517145	1.739583438671	2.72721557718004	3.07023829075471	2.0747741242248	1.86952087126616	2.29384098587958	2.70183604979802	2.4909002667784
ENSMUSG00000087589	-2.00850297361362	-0.704805296793867	-2.69755780636585	-2.10739604123965	-1.13205027059308	-0.594554285715442	-0.447280759661781	-0.857189020270648	-1.36316856358627	-0.97633247605049	1.49683685761982	-0.676010262255779
ENSMUSG00000061518	6.56643320887201	6.64744487091051	6.57383057877271	6.41539158546059	6.72427722873793	6.46567847092206	6.63880418704823	6.63360267137647	6.56971810446082	6.61777196954015	6.29765438021555	6.58676739432643
ENSMUSG00000037351	6.16483635594498	6.19794926436719	6.30540518713299	6.128633726156	6.26356744958403	6.14263128819857	6.26010972183923	6.25951022219891	6.17729627763235	6.32133103368536	5.95428327515012	6.10433788202479
ENSMUSG00000026117	1.9884134932362	2.03389889628724	1.8123645941587	1.73596816817884	1.95670462182142	1.36414684295779	2.11377587906238	2.00392117585554	1.91548422199133	1.32397194311585	1.20958660534944	2.28958084828017
ENSMUSG00000026116	5.86132388860674	5.71058265875542	5.94608057026798	5.7543011256786	5.74134593484337	5.9126188902931	5.56483705281008	5.68801039488392	5.94361790964891	5.84036292187706	5.79505096504839	5.93364769886871
ENSMUSG00000026113	4.39639352474338	4.83432021636057	4.5701290938936	4.62091012554113	4.7230064399616	4.59148686760295	4.52424768870952	4.58650333077522	5.22425970371071	4.35529410070944	4.37373349000016	4.60648740376209
ENSMUSG00000026112	6.79909186503353	6.76652264288391	6.60811518944871	6.68841182476537	6.82634715231221	6.79579108628373	6.69300633990557	6.72636109660557	6.79170613039707	6.85421436643785	6.82233588040296	6.73337591955771
ENSMUSG00000026111	4.38823396595762	4.26609898142085	4.41435064335847	4.42570239583166	4.48098479403114	4.42572000706615	4.35261997038282	4.38701614236477	4.30882036187391	4.2825647783163	4.2277297784021	4.3760762115754
ENSMUSG00000026110	1.4310828439701	1.33536844125183	0.491435400276981	1.31675715817245	0.583349494283567	1.77278338192128	1.81321909056757	1.24995923189531	1.41479068937882	1.24115489799206	2.30001866918019	0.943215073634686
ENSMUSG00000060771	0.772345706439063	1.49056421519742	1.30002263029599	1.37758286549824	0.669148723833917	0.901306411417202	1.75673956822715	1.29879848237738	1.75036253259411	1.61750110846885	1.68588399886281	1.21156089234541
ENSMUSG00000037216	2.11077949923683	2.18471813882407	1.89524539521892	1.85122198262295	1.86633567951117	1.65623977904745	2.12245544181717	2.19002432166284	2.31706506755469	2.25731128587521	2.07444539103941	2.26608517217233
ENSMUSG00000026088	2.61311975903134	3.03079620731129	2.73804553790805	2.90367642571151	3.06322296927712	3.006756995658	2.90722656928365	2.65225970240177	3.43489608181584	2.95758742762281	2.99415577273846	3.07608958658128
ENSMUSG00000026087	4.86093700418207	4.95335165827445	4.90538149415936	4.76446086466118	5.13721806576864	4.95374561642125	5.08694711218331	4.98974822524689	5.07514869053482	5.00686428383239	4.62582282595365	4.96358302359396
ENSMUSG00000058407	5.09433128548908	4.96086743285819	5.02624806733962	4.95799638880554	4.9915202802277	4.91457635666695	5.15496964509441	5.21606791227656	5.14168829438894	5.17219292108785	4.78795211443275	4.97814567519219
ENSMUSG00000026083	6.18758927083131	6.30780681992338	6.18994037174175	6.18189426199362	6.15781438760059	6.22176588528257	6.24555675205225	6.18828323750092	6.18009421987627	6.11688632352991	6.17688602686485	6.10929180336298
ENSMUSG00000026082	3.69782184397029	3.74291917599774	4.25412211752508	3.96114611906036	4.05075109615707	3.81536433147857	3.39199173092476	3.64147850394881	3.6040865485272	3.57045002526658	3.48898081621104	3.82663412850732
ENSMUSG00000037138	-1.02376445681471	-1.28557624715221	-0.911370141117341	-0.102003983435804	-1.30588003640014	-0.745106201862103	-2.64708530025219	-0.728609236582888	-0.428500797858668	-1.72522822328023	1.09902830305341	-0.48267113294311
ENSMUSG00000026078	3.55396893791546	3.68577642067665	3.64484880435617	3.53234560207238	3.70158211709458	3.58622269131444	3.72129756812822	3.65190984405851	3.4458211928783	3.45014655754609	3.49882463036759	3.6645930390623
ENSMUSG00000103046	-1.67356323639785	0.0914356228902147	0.279702992743127	-0.738069372136069	-1.11770767819018	-0.505340235361672	-0.877007522257313	-0.636587505071183	0.0307031695458831	-1.03187225925813	-0.0496059170163532	-0.624772575146304
ENSMUSG00000026077	-2.71450751569456	-3.16679107956504	-3.46544564937294	-3.64878119979987	-3.48465464993247	-3.15024766078144	-3.50677002632325	-2.71817659106015	-3.5162033589463	-3.62954630655408	-3.4383475076499	-3.64506171252805
ENSMUSG00000073702	6.44745223419766	6.6446720287275	6.36086264480065	6.50125017754882	6.74088015014672	6.58966582642422	6.71154914838959	6.488791923852	6.87279317673377	6.5690260150052	6.33907433888736	6.52401523997709
ENSMUSG00000003134	4.23767129337345	4.46573694661569	3.80257531862807	4.11237125827574	4.44637117123268	4.47244978201048	3.75852137845809	3.85046853454092	4.82653033137277	3.55692961198723	3.5721103258206	3.91178010275767
ENSMUSG00000003135	4.33264088882968	4.2399564102931	4.2702355036406	4.43375484354901	4.49314859384296	4.15297445533889	4.26303199859772	4.27082598144012	4.25471274888746	4.38231649561927	4.17372746206193	4.34116761535088
ENSMUSG00000085894	0.644531170937475	1.10459886946317	-0.379689970522867	0.969610080675971	0.936034883946487	0.528824994676862	1.35649937242453	0.438908131592651	2.25531087461528	0.917404898342446	0.948753779866489	1.2310461664365
ENSMUSG00000048234	5.90946583617892	5.65191288488546	6.04852036088942	5.88142861099473	5.90903789842815	6.06984649563414	5.76946310916832	6.01597245796269	5.86320051030525	6.0214517450228	6.0395042648129	5.97974608228211
ENSMUSG00000102471	0.350989656338837	-0.177991343074026	0.455724054390131	-0.0740978124512033	-0.615010530679854	-0.655570631531538	0.189821140288611	-0.757993748724082	-2.39492507667354	-1.37867568627291	-1.83613769941962	-0.827337516431537
ENSMUSG00000026074	4.13081734772985	4.20757295892387	4.3117088223235	3.99005803688179	4.47054660108393	4.06446777035862	4.11082373910145	3.9797443596072	4.36235198882075	3.75327568401368	3.29488997399424	4.40043599313033
ENSMUSG00000026072	6.03022187948053	5.9927029772657	5.50597532929998	6.06972503532938	6.47618991750035	6.70707406359195	6.17997681700472	5.58510453774783	6.99983819006401	5.8438955039805	5.29781890836058	5.73454201867103
ENSMUSG00000103560	0.278978254329118	1.05645910419741	-0.189741750152425	0.41560092540823	1.60375688762532	2.31821584795083	0.8628834119231	0.39941010479255	2.43096672796859	1.4256630704042	1.22397264501736	0.27495994312822
ENSMUSG00000026070	-2.21142184083158	-2.52710371383785	-1.63666423557962	-0.696749835182549	-0.851550928178708	-0.764574383774241	-1.04687871295795	-2.23699090621361	-0.778832917135627	-1.3162046435326	-1.89075802512146	-1.44559259456215
ENSMUSG00000026068	-1.08793363881132	-1.56493730138927	-1.19370186890002	-0.354210283365487	-0.653466073023778	0.0778480916430236	-0.601691423425452	-0.257349021150402	-1.49324374535092	-0.874256796034832	-0.495258317637942	-2.28870009397536
ENSMUSG00000041945	1.0756193920344	0.504953658115027	0.627900062332629	0.0463948217358928	0.794841871182443	0.345800878652104	1.13638257378155	0.707570628429282	0.572582662306816	0.187253385560205	-1.65941880942597	0.435981438321202
ENSMUSG00000060679	4.54811497985	4.16558163968293	4.35528749194624	4.1886238073949	4.41445696881961	4.27375679977664	4.32370684622502	4.14794189516813	3.78522105549364	4.07956522137345	3.87835710961244	4.41941986615255
ENSMUSG00000070939	5.99141707718406	5.8221611716391	6.13913351702717	6.04880396227797	6.06921460627753	5.9512847361325	6.09395468786809	6.1752920517245	5.89652908351692	6.03667296697432	5.73346351023814	5.90763546175057
ENSMUSG00000010290	3.64645899980556	3.83963900787371	3.75595087932018	3.64933124606849	3.71054789529316	3.62870303624586	3.43831749374025	3.49485318011948	3.9721198102068	3.69125999366622	3.75632567391729	3.911256785395
ENSMUSG00000066877	1.35695384152285	1.83100428072174	1.99626862350943	1.48442170841314	1.35113970879366	1.45323064052012	1.82896737477837	1.2450320312704	1.02909204207609	1.40550003711217	1.7926417206631	1.95593583959635
ENSMUSG00000057363	3.66601618334617	3.56636118806683	3.40843993224559	3.74351445414429	3.99682754917271	3.60786115332743	4.28172007548366	4.04958774455532	3.6071578919735	4.08779672844096	3.89533676267651	3.87798372266648
ENSMUSG00000041763	5.9064401946738	5.79637922444527	5.77692233198708	6.01679814669675	6.15987997150015	5.96344273980876	5.880848080232	5.90015929190083	5.5827884875141	5.99287397280476	6.20881983941747	5.99192584321331
